Freq: MHz, Temp: C, Volt: V, Current: Amp, Power: W
A7 CPU0 Freq, A7 CPU1 Freq, A7 CPU2 Freq, A7 CPU3 Freq, A15 CPU0 Freq, A15 CPU1 Freq, A15 CPU2 Freq, A15 CPU3 Freq, A15 CPU0 Temp, A15 CPU1 Temp, A15 CPU2 Temp, A15 CPU3 Temp, A15 Volt, A15 Current, A15 Power, A7 Volt, A7 Current, A7 Power, Mem Volt, Mem Current, Mem Power, GPU Volt, GPU Curr, GPU Power, GPU Freq, GPU Temp
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 63, 59, 77, 67, 1.318750, 2.452574, 3.231736, 1.262500, 0.187514, 0.235994, 1.215000, 0.066976, 0.080190, 0.988750, 0.108984, 0.106704, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 63, 60, 77, 67, 1.318750, 2.469288, 3.254142, 1.261250, 0.178974, 0.224458, 1.213750, 0.063518, 0.076419, 0.988750, 0.108680, 0.106704, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 65, 61, 70, 66, 1.317500, 2.275022, 2.996175, 1.263750, 0.174521, 0.219762, 1.213750, 0.066703, 0.080058, 0.988750, 0.108680, 0.106704, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 62, 66, 63, 1.317500, 2.299682, 3.027783, 1.258750, 0.206241, 0.259148, 1.215000, 0.083720, 0.086265, 0.988750, 0.108984, 0.106704, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 62, 65, 62, 1.316250, 2.112266, 2.779392, 1.262500, 0.176229, 0.222112, 1.213750, 0.072982, 0.087336, 0.988750, 0.108984, 0.106704, 600, 54
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 62, 65, 62, 1.315000, 1.901012, 2.499815, 1.263750, 0.186233, 0.234918, 1.213750, 0.068250, 0.082484, 0.988750, 0.108680, 0.106704, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 61, 64, 61, 1.313750, 1.638246, 2.150694, 1.263750, 0.157014, 0.198291, 1.215000, 0.077714, 0.093555, 0.988750, 0.108224, 0.106704, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 61, 64, 61, 1.316250, 2.090072, 2.750440, 1.261250, 0.177510, 0.223197, 1.215000, 0.068250, 0.082620, 0.988750, 0.108224, 0.106704, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 61, 64, 61, 1.315000, 1.931426, 2.539265, 1.262500, 0.186477, 0.234732, 1.215000, 0.076258, 0.092340, 0.988750, 0.107768, 0.105716, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 61, 64, 61, 1.313750, 1.651124, 2.167763, 1.258750, 0.183976, 0.230214, 1.215000, 0.074984, 0.089910, 0.988750, 0.107464, 0.105716, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 61, 64, 61, 1.313750, 1.755792, 2.304315, 1.263750, 0.182512, 0.229866, 1.215000, 0.069706, 0.083835, 0.988750, 0.107464, 0.105716, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 58, 64, 66, 1.316250, 2.166792, 2.850456, 1.263750, 0.185501, 0.233655, 1.217500, 0.101465, 0.122917, 0.988750, 0.107312, 0.105716, 600, 53
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 56, 61, 60, 1.310000, 1.064764, 1.393840, 1.258750, 0.190259, 0.239020, 1.216250, 0.175448, 0.212800, 0.993750, 1.271632, 1.262103, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 56, 60, 59, 1.311250, 1.314378, 1.722654, 1.261250, 0.190259, 0.239590, 1.216250, 0.266721, 0.323456, 0.996250, 1.945752, 1.937220, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 63, 56, 60, 59, 1.308750, 0.933244, 1.220364, 1.262500, 0.185989, 0.233470, 1.216250, 0.266448, 0.314167, 0.997500, 1.955936, 1.949135, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 63, 55, 60, 59, 1.311250, 1.251358, 1.640061, 1.258750, 0.190747, 0.239020, 1.213750, 0.269269, 0.326297, 0.997500, 1.965512, 1.959105, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 63, 56, 60, 59, 1.311250, 1.310268, 1.717410, 1.260000, 0.188490, 0.236880, 1.215000, 0.262262, 0.318330, 0.997500, 1.972200, 1.966084, 600, 59
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 55, 60, 59, 1.310000, 1.019280, 1.544490, 1.258750, 0.214476, 0.269212, 1.213750, 0.263445, 0.319019, 0.997500, 1.972960, 1.966084, 600, 59
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 56, 60, 59, 1.311250, 1.326434, 1.738386, 1.257500, 0.181475, 0.227517, 1.216250, 0.264264, 0.321024, 0.997500, 1.976000, 1.970072, 600, 59
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 56, 60, 59, 1.311250, 1.335476, 1.750185, 1.257500, 0.195993, 0.245115, 1.215000, 0.263263, 0.319545, 0.997500, 1.977216, 1.971069, 600, 59
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 56, 60, 59, 1.308750, 0.877348, 1.141884, 1.252500, 0.237229, 0.296724, 1.213750, 0.261989, 0.316593, 0.997500, 1.986792, 1.980042, 600, 60
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 56, 60, 59, 1.311250, 1.321502, 1.731831, 1.257500, 0.191967, 0.240087, 1.213750, 0.263445, 0.319019, 0.997500, 1.984208, 1.978048, 600, 60
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 56, 60, 59, 1.310000, 1.228342, 1.608680, 1.257500, 0.192760, 0.241344, 1.213750, 0.263718, 0.319019, 0.997500, 1.988008, 1.982036, 600, 60
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 57, 61, 59, 1.308750, 0.903652, 1.181124, 1.255000, 0.181231, 0.295000, 1.213750, 0.261443, 0.316593, 0.997500, 1.989528, 1.983033, 600, 60
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 65, 57, 60, 59, 1.311250, 1.348902, 1.767228, 1.252500, 0.193248, 0.241636, 1.213750, 0.263445, 0.319019, 0.997500, 1.981472, 1.975057, 600, 60
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 65, 56, 60, 60, 1.310000, 1.123948, 1.471130, 1.257500, 0.177510, 0.222489, 1.213750, 0.261989, 0.316593, 0.997500, 1.982992, 1.976054, 600, 60
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 56, 61, 60, 1.308750, 0.888034, 1.161504, 1.256250, 0.174216, 0.218544, 1.216250, 0.259987, 0.314944, 0.997500, 1.983752, 1.977051, 600, 60
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 65, 56, 61, 60, 1.311250, 1.360684, 1.782960, 1.255000, 0.196969, 0.245980, 1.213750, 0.262717, 0.317806, 0.997500, 1.977064, 1.971069, 600, 60
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 57, 61, 60, 1.310000, 1.034898, 1.354540, 1.256250, 0.178242, 0.223568, 1.213750, 0.259441, 0.314167, 0.997500, 1.971288, 1.965087, 600, 60
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 65, 57, 61, 60, 1.308750, 0.948314, 1.239984, 1.251250, 0.196237, 0.245196, 1.213750, 0.252252, 0.305676, 0.997500, 1.962320, 1.956114, 600, 60
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 65, 57, 61, 60, 1.311250, 1.276566, 1.672836, 1.253750, 0.175985, 0.219275, 1.213750, 0.256438, 0.310528, 0.997500, 1.959432, 1.953123, 600, 60
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 58, 69, 63, 1.312500, 1.585638, 2.079520, 1.253750, 0.234972, 0.293202, 1.215000, 0.130767, 0.157950, 0.990000, 0.453264, 0.448470, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 74, 57, 63, 62, 1.313750, 1.802920, 2.366026, 1.250000, 0.201239, 0.251250, 1.217500, 0.101010, 0.122917, 0.988750, 0.115216, 0.113620, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 75, 58, 64, 63, 1.316250, 2.239950, 2.946524, 1.252500, 0.189222, 0.236628, 1.213750, 0.070707, 0.084910, 0.988750, 0.115216, 0.113620, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 75, 59, 64, 64, 1.318750, 2.644100, 3.484792, 1.252500, 0.195261, 0.244140, 1.213750, 0.071253, 0.086123, 0.988750, 0.115216, 0.113620, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 75, 59, 64, 64, 1.318750, 2.635880, 3.472930, 1.250000, 0.188246, 0.235000, 1.213750, 0.072709, 0.087336, 0.988750, 0.115216, 0.113620, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 76, 59, 65, 64, 1.318750, 2.604918, 3.432072, 1.250000, 0.192760, 0.240000, 1.213750, 0.066976, 0.080058, 0.988750, 0.115216, 0.113620, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 76, 59, 65, 64, 1.318750, 2.660814, 3.505880, 1.250000, 0.203252, 0.253750, 1.213750, 0.072527, 0.087336, 0.988750, 0.115216, 0.113620, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 75, 59, 64, 64, 1.317500, 2.467644, 3.249039, 1.251250, 0.176717, 0.220176, 1.213750, 0.071253, 0.086123, 0.988750, 0.115216, 0.113620, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 75, 59, 65, 64, 1.318750, 2.637250, 3.475566, 1.250000, 0.194468, 0.242500, 1.215000, 0.072254, 0.087480, 0.988750, 0.115216, 0.113620, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 75, 59, 65, 65, 1.318750, 2.638894, 3.476884, 1.250000, 0.188734, 0.235000, 1.213750, 0.071981, 0.086123, 0.988750, 0.115216, 0.113620, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 75, 59, 66, 64, 1.316250, 2.341604, 3.080756, 1.250000, 0.193980, 0.241250, 1.213750, 0.071981, 0.086123, 0.988750, 0.115216, 0.113620, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 75, 59, 65, 65, 1.318750, 2.654512, 3.497972, 1.250000, 0.191967, 0.238750, 1.215000, 0.074711, 0.089910, 0.988750, 0.114912, 0.112632, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 76, 60, 65, 64, 1.318750, 2.511758, 3.309498, 1.251250, 0.182512, 0.227682, 1.213750, 0.072254, 0.087336, 0.988750, 0.114760, 0.112632, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 75, 59, 65, 64, 1.317500, 2.253924, 2.967201, 1.250000, 0.194468, 0.242500, 1.213750, 0.065247, 0.078845, 0.988750, 0.114912, 0.112632, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 76, 59, 65, 65, 1.318750, 2.657252, 3.501926, 1.251250, 0.204228, 0.255204, 1.215000, 0.074256, 0.089910, 0.988750, 0.114760, 0.112632, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 76, 59, 65, 65, 1.317500, 2.357496, 3.104169, 1.250000, 0.204960, 0.255000, 1.213750, 0.066703, 0.080058, 0.988750, 0.114912, 0.112632, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 75, 59, 65, 64, 1.317500, 2.336398, 3.076512, 1.250000, 0.204960, 0.255000, 1.213750, 0.069524, 0.083697, 0.988750, 0.114912, 0.112632, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 75, 59, 65, 65, 1.317500, 2.563544, 3.375471, 1.250000, 0.195505, 0.243750, 1.215000, 0.069251, 0.083835, 0.988750, 0.114760, 0.112632, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 71, 59, 65, 65, 1.316250, 2.256664, 2.968896, 1.252500, 0.187758, 0.234124, 1.213750, 0.065247, 0.078845, 0.988750, 0.114912, 0.112632, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 68, 58, 65, 64, 1.315000, 1.910602, 2.511650, 1.250000, 0.238754, 0.297500, 1.215000, 0.083265, 0.100845, 0.988750, 0.114000, 0.112632, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 58, 66, 72, 1.315000, 1.910602, 2.511650, 1.250000, 0.232959, 0.290000, 1.215000, 0.083265, 0.100845, 0.988750, 0.112936, 0.110656, 600, 55
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 57, 66, 69, 1.318750, 2.490386, 3.281820, 1.253750, 0.193248, 0.241829, 1.215000, 0.073983, 0.088695, 0.988750, 0.110960, 0.108680, 600, 55
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 63, 57, 62, 61, 1.315000, 1.925124, 2.531375, 1.255000, 0.218014, 0.273590, 1.216250, 0.103285, 0.125248, 0.996250, 1.889968, 1.881444, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 63, 55, 61, 60, 1.310000, 1.011334, 1.324410, 1.260000, 0.205997, 0.258300, 1.213750, 0.069706, 0.088549, 0.996250, 1.931312, 1.923276, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 55, 60, 59, 1.311250, 1.269716, 1.663659, 1.258750, 0.204716, 0.256632, 1.213750, 0.078260, 0.094614, 0.996250, 1.917480, 1.909332, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 55, 60, 58, 1.311250, 1.271634, 1.666281, 1.261250, 0.211731, 0.266071, 1.213750, 0.074711, 0.089762, 0.997500, 1.972048, 1.966084, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 55, 60, 58, 1.310000, 1.115180, 1.460650, 1.260000, 0.195017, 0.245700, 1.213750, 0.065520, 0.078845, 0.996250, 1.953808, 1.945188, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 55, 59, 58, 1.310000, 1.265606, 1.657150, 1.258750, 0.202459, 0.254116, 1.213750, 0.070980, 0.084910, 0.997500, 1.972960, 1.966084, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 55, 59, 58, 1.310000, 1.200942, 1.572000, 1.251250, 0.254004, 0.317754, 1.213750, 0.068250, 0.082484, 0.997500, 1.989224, 1.983033, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 55, 59, 57, 1.310000, 1.233822, 1.615230, 1.258750, 0.189710, 0.237762, 1.213750, 0.063518, 0.076419, 0.997500, 1.947728, 1.941159, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 61, 55, 59, 57, 1.311250, 1.275744, 1.671525, 1.261250, 0.192211, 0.242112, 1.213750, 0.067522, 0.081271, 0.997500, 1.996216, 1.990012, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 55, 59, 57, 1.310000, 1.066134, 1.396460, 1.261250, 0.169763, 0.213109, 1.213750, 0.062972, 0.075206, 0.997500, 1.999256, 1.993003, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 55, 59, 57, 1.311250, 1.272182, 1.667592, 1.260000, 0.184769, 0.231840, 1.213750, 0.067977, 0.081271, 0.996250, 1.960040, 1.952160, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 55, 59, 57, 1.311250, 1.276840, 1.672836, 1.262500, 0.196481, 0.247352, 1.213750, 0.068978, 0.082484, 0.997500, 1.991048, 1.985027, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 55, 59, 57, 1.308750, 0.935162, 1.222980, 1.262500, 0.164212, 0.206968, 1.212500, 0.063791, 0.076356, 0.997500, 1.989680, 1.983033, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 55, 59, 57, 1.311250, 1.272456, 1.195512, 1.260000, 0.200995, 0.252000, 1.213750, 0.065702, 0.078845, 0.996250, 1.941192, 1.933236, 600, 58
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 54, 58, 58, 1.310000, 1.179844, 1.544490, 1.262500, 0.197762, 0.248614, 1.213750, 0.065702, 0.078845, 0.997500, 1.996520, 1.990012, 600, 58
