Freq: MHz, Temp: C, Volt: V, Current: Amp, Power: W
A7 CPU0 Freq, A7 CPU1 Freq, A7 CPU2 Freq, A7 CPU3 Freq, A15 CPU0 Freq, A15 CPU1 Freq, A15 CPU2 Freq, A15 CPU3 Freq, A15 CPU0 Temp, A15 CPU1 Temp, A15 CPU2 Temp, A15 CPU3 Temp, A15 Volt, A15 Current, A15 Power, A7 Volt, A7 Current, A7 Power, Mem Volt, Mem Current, Mem Power, GPU Volt, GPU Curr, GPU Power, GPU Freq, GPU Temp
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 67, 60, 64, 63, 1.311250, 1.247248, 1.634817, 1.248750, 0.202764, 0.252096, 1.213750, 0.255983, 0.309315, 0.998750, 2.019776, 2.014962, 600, 63
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 69, 60, 65, 64, 1.310000, 1.019280, 1.334890, 1.248750, 0.199226, 0.248352, 1.212500, 0.233961, 0.282396, 0.995000, 1.560584, 1.552200, 600, 62
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 70, 60, 66, 67, 1.316250, 2.069522, 2.722804, 1.250000, 0.236253, 0.295000, 1.216250, 0.111475, 0.134976, 0.988750, 0.144248, 0.142272, 600, 61
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 68, 67, 63, 1.317500, 2.242142, 2.952714, 1.252500, 0.234728, 0.292968, 1.213750, 0.067522, 0.081271, 0.988750, 0.113544, 0.111644, 600, 55
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 65, 69, 68, 64, 1.320000, 2.643004, 3.488760, 1.260000, 0.190259, 0.239400, 1.215000, 0.073983, 0.088695, 0.988750, 0.113696, 0.111644, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 65, 70, 67, 65, 1.318750, 2.607658, 3.436026, 1.262500, 0.181719, 0.228422, 1.215000, 0.070252, 0.085050, 0.988750, 0.114304, 0.112632, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 65, 70, 68, 65, 1.320000, 2.658622, 3.508560, 1.258750, 0.181475, 0.227698, 1.215000, 0.071253, 0.086265, 0.988750, 0.114304, 0.112632, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 66, 70, 69, 65, 1.320000, 2.679172, 3.536280, 1.261250, 0.196237, 0.247156, 1.215000, 0.075985, 0.091125, 0.988750, 0.114760, 0.112632, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 66, 70, 70, 66, 1.318750, 2.464904, 3.247552, 1.255000, 0.222467, 0.278610, 1.215000, 0.078533, 0.094770, 0.988750, 0.114912, 0.112632, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 67, 71, 69, 65, 1.320000, 2.846312, 3.756720, 1.253750, 0.222467, 0.278166, 1.216250, 0.097461, 0.117952, 0.988750, 0.115520, 0.113620, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 66, 71, 69, 65, 1.320000, 2.685748, 3.544200, 1.256250, 0.192760, 0.241152, 1.213750, 0.074984, 0.089762, 0.988750, 0.115976, 0.113620, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 67, 71, 69, 65, 1.317500, 2.407364, 3.170019, 1.256250, 0.202215, 0.253712, 1.213750, 0.067977, 0.081271, 0.988750, 0.115672, 0.113620, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 66, 71, 70, 66, 1.320000, 2.695064, 3.557400, 1.258750, 0.196725, 0.246568, 1.213750, 0.076531, 0.092188, 0.988750, 0.115976, 0.113620, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 67, 71, 69, 66, 1.318750, 2.594232, 3.418892, 1.256250, 0.198250, 0.248688, 1.213750, 0.068978, 0.082484, 0.988750, 0.115976, 0.113620, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 66, 71, 69, 66, 1.317500, 2.303792, 3.033051, 1.255000, 0.182756, 0.228410, 1.213750, 0.066703, 0.080058, 0.988750, 0.115976, 0.113620, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 66, 71, 70, 66, 1.320000, 2.695338, 3.557400, 1.257500, 0.189466, 0.237573, 1.213750, 0.071526, 0.086123, 0.988750, 0.116280, 0.114608, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 67, 71, 69, 66, 1.318750, 2.447642, 3.225146, 1.258750, 0.202764, 0.254116, 1.213750, 0.065247, 0.078845, 0.988750, 0.115976, 0.113620, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 67, 71, 69, 66, 1.317500, 2.354208, 3.100218, 1.256250, 0.180499, 0.226080, 1.213750, 0.074256, 0.089762, 0.988750, 0.115976, 0.113620, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 66, 66, 68, 67, 1.317500, 2.285160, 3.009345, 1.253750, 0.184464, 0.230552, 1.213750, 0.075257, 0.090975, 0.988750, 0.116280, 0.114608, 600, 57
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 64, 59, 66, 64, 1.311250, 1.059558, 1.388349, 1.251250, 0.221247, 0.276471, 1.215000, 0.093002, 0.112995, 0.988750, 0.115976, 0.113620, 600, 56
1400, 1400, 1400, 1400, 2000, 2000, 2000, 2000, 62, 58, 64, 61, 1.312500, 1.309446, 1.717408, 1.258750, 0.176717, 0.221408, 1.215000, 0.067704, 0.081405, 0.988750, 0.114456, 0.112632, 600, 55
